"fips","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
39085,7149912,7567014,7877365,8357836,8834176,9220348,9842251,10149999,9655894,10154767,10589425,10484920,9963138,10440334,10581661,10719660,10837918,11387203,11857149
39087,679748,712675,766238,827116,862614,904743,1000925,1012880,1083633,1180221,1358091,1523541,1531653,1666549,1801749,1851132,1694539,1780356,1957058
39089,4015466,3846028,3946972,4189460,4304655,4216080,4308925,4428108,4377198,4461910,4727572,4875992,4967520,5249758,5543802,5759536,5889271,6278733,6727228
39091,1457915,1578213,1666961,1854956,1986314,2018456,1907743,1696959,1487561,1627799,1771171,1891744,1964245,2031654,1910730,1967378,2050585,2142458,2139763
39093,7280060,7401012,7524574,8120486,8355566,8665791,8671864,8606948,8036155,8539614,9130701,9480167,9489579,9670510,9970523,10063827,10149868,10529584,10843668
39095,17230762,17699651,18003493,18241368,19346836,20039383,19966119,19128200,19416090,20676695,22711002,22447224,23121462,25361482,23897134,23458777,24182122,26179745,26587161
39097,862209,910228,1026839,1173088,1175347,1247017,1264852,1232019,1136199,1232932,1378380,1508310,1569891,1643241,1693211,1763656,1872713,1916232,1925355
39099,6732118,7027030,7311593,7627633,8012935,8208182,8318028,8478213,7975776,8137751,8456625,8560293,8729643,8897900,8965129,9003582,9186772,9590307,9945431
39101,1884627,2015852,2100860,2179380,2295836,2281485,2361390,2355235,2276499,2260339,2404039,2446041,2541583,2565944,2685433,2723571,2783936,2883232,2969171
39103,3631884,3842366,4047682,4313676,4674769,4922137,5020798,4967201,4919789,5204253,5744783,5734387,6093997,6627028,6483540,6514718,6881884,7371344,7467504
39105,349252,301236,271307,272907,302560,344220,324748,307992,337257,361604,364761,339684,369771,354041,360590,356432,352429,368416,401384
39107,992442,1070875,1070103,1237429,1233593,1288271,1449139,1592694,1409353,1514444,1677854,1759640,2060290,2160420,2445036,2199625,2362747,2627323,2446751
39109,2788444,2831273,2935154,3025254,3152985,3304540,3394141,3429227,3205953,3380788,3604425,3849964,3918837,3933838,3997427,4150615,4322794,4494413,4670842
39111,290581,326141,341924,350091,347621,375630,425217,495035,446715,484367,611255,646810,674403,914201,951788,1271627,1640653,2439059,2203737
39113,21289769,22136871,22725222,23831896,24338488,24449742,24011432,23585835,22502059,23073213,23863277,24276859,24980885,25757354,26557260,27279070,28147855,29684806,30843316
39115,196846,210938,221131,214117,221711,227474,228349,230092,224579,233600,247217,248991,252324,274060,281818,281529,299989,304871,320771
39117,415488,444367,457134,492791,508554,517482,562457,523815,508190,547054,598255,625729,590052,615270,646625,673011,620777,634924,688225
39119,2324961,2436880,2420976,2587382,2641426,2691601,2720411,2673419,2656105,2684145,2920064,2961644,3317724,3589212,3578095,3582085,3651006,3831903,3960700
39121,226199,254020,246991,248856,257542,271207,313472,307511,287266,303557,326568,338451,478030,851690,859375,786400,859626,874603,683502
39123,1260206,1032802,1111354,1327562,1404421,1495500,1615475,1560560,1615740,1558350,1732116,1830917,1886752,1782081,1943007,1913284,2027465,2042430,2160582
39125,344703,352981,354243,367944,375448,416334,420254,462239,427425,442127,497106,518455,506692,539196,471998,464123,531469,597624,622514
39127,439958,482860,487057,498981,521595,554377,572691,561012,555974,625644,704796,670728,664868,691277,662572,685251,762185,768876,785848
39129,1180410,1161699,1284290,1323895,1245523,1272934,1389226,1429604,1483694,1538293,1589181,1536075,1563055,1511595,1576499,1575306,1647818,1731515,1759572
39131,860603,797307,666680,676258,707700,750564,851382,848981,929165,883292,818906,1036519,990099,964660,989614,1029717,1179710,1234410,1256041
39133,3684797,3896954,4006265,4087492,4335857,4540840,4706883,4729753,4569735,4776003,5011208,5226980,5405125,5532207,5778287,5794868,6041836,6191661,6419459
39135,771587,804651,822584,892454,905412,951688,926187,929903,900100,928074,971806,998678,1044965,1055989,1116788,1070045,1127037,1195064,1213301
39137,774902,778296,868290,970530,1051534,1139533,1088132,1225069,1129269,1153825,1192823,1223538,1236774,1251402,1228119,1207216,1257192,1310035,1318585
39139,3843042,4042743,4091699,4302190,4429818,4485723,4356853,4235835,3738456,3964846,4183339,4295397,4354664,4512170,4474287,4516035,4639316,4839956,4940011
39141,1835592,1948189,1940304,2013669,2098124,2227844,2292589,2197557,2182862,2218835,2371070,2387850,2485805,2590896,2674121,2611927,2731334,2876883,2978602
39143,1672051,1764463,1910937,1963526,2028998,2085137,2162715,2099200,2049311,2107448,2223835,2508276,2672562,2716804,2978784,2935841,2980809,3059866,3097255
39145,1445810,1511872,1562498,1633913,1673979,1740597,1880260,1914712,1946298,2035169,2123202,2314949,2957781,3929327,3174239,2454304,2549199,2690878,2764264
39147,1337087,1386825,1436351,1497629,1532358,1603465,1658221,1582840,1526537,1563203,1659859,1606219,1634663,1705400,1852468,1966960,1902781,1994425,2095791
39149,1976776,2106204,2233571,2581025,2719202,2801066,2725629,2569025,2271688,2420664,2665836,2848279,2981582,3089026,3082684,3149776,3220605,3304283,3374853
39151,10953318,11288778,11457507,11929993,12434239,12605474,12838122,13156759,12570295,13158014,13972125,14516468,15262177,16236104,16259810,16240557,16967801,17969860,18211747
39153,18315611,19368399,20191425,21288352,22347031,23011909,23995066,24324557,23510005,24207319,24578563,25257026,26041950,27221438,28089765,28663672,29152106,30432672,31279285
39155,6439786,6748081,6752601,7351583,7717342,8118024,7981989,7529817,6159312,6794218,7451251,7249083,7245316,7314951,7279810,7263955,7030211,7370830,7610139
39157,2144497,2258297,2321572,2476306,2605659,2733121,2830918,2866752,2723785,2924179,3115155,3144406,3290907,3578400,3714360,3595151,3824625,3866798,3955153
39159,2552691,2565117,2779755,3202981,3419829,3386593,3157542,2734310,2666913,2772228,2883100,2960691,3189186,3428960,3630516,3818833,4247958,4461828,4496769
39161,752231,751067,802850,872306,868583,941057,974653,930722,871517,918760,965136,1037284,1068440,1134759,1209978,1237665,1353156,1437159,1371191
